customer_id,credit_score,credit_score_bins,churn,churn_num,country,gender,age,age_bins,tenure,tenure_bins,balance_owed,number_of_products,credit_card,active_member,salary
15594651,748,Very Good,No,0,France,Male,38,30-40 Years Old,4,3-5 Years,"$115,221.36",1,No,Yes,"$70,956.75"
15575146,492,Poor,No,0,Germany,Male,51,50-60 Years Old,8,5+ Years,"$117,808.74",2,Yes,Yes,"$67,311.12"
15608916,573,Poor,No,0,France,Male,40,30-40 Years Old,7,5+ Years,"$147,754.68",1,Yes,Yes,"$110,454.46"
15666297,706,Good,Yes,1,Spain,Female,53,50-60 Years Old,3,1-3 Years,$0.00,3,No,No,"$88,479.02"
15598586,680,Good,No,0,France,Male,31,30-40 Years Old,10,5+ Years,"$113,292.17",1,Yes,Yes,"$122,639.73"
15665014,458,Poor,No,0,Spain,Male,36,30-40 Years Old,5,3-5 Years,$0.00,2,Yes,No,"$79,723.78"
15701738,612,Fair,Yes,1,Germany,Male,44,40-50 Years Old,2,1-3 Years,"$115,163.38",1,Yes,Yes,"$97,677.52"
15650591,809,Excellent,Yes,1,Germany,Male,50,40-50 Years Old,10,5+ Years,"$118,098.62",1,Yes,Yes,"$100,720.02"
15652667,590,Fair,No,0,France,Male,39,30-40 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$104,730.52"
15679622,602,Fair,No,0,France,Male,35,30-40 Years Old,8,5+ Years,$0.00,1,Yes,Yes,"$22,499.29"
15730150,540,Poor,No,0,Spain,Male,37,30-40 Years Old,0,0-1 Year,"$120,825.70",1,Yes,No,"$28,257.89"
15813192,494,Poor,No,0,France,Male,25,20-30 Years Old,6,5+ Years,$0.00,2,No,Yes,"$109,988.09"
15606554,797,Very Good,No,0,France,Male,29,20-30 Years Old,1,0-1 Year,$0.00,1,No,Yes,"$149,991.32"
15611794,526,Poor,No,0,Germany,Male,61,60+ Years Old,6,5+ Years,"$133,845.28",2,Yes,Yes,"$45,180.80"
15672357,631,Fair,No,0,Spain,Male,38,30-40 Years Old,7,5+ Years,$0.00,2,Yes,No,"$181,605.85"
15711759,576,Poor,No,0,France,Female,29,20-30 Years Old,5,3-5 Years,"$108,541.04",1,Yes,Yes,"$126,469.09"
15615296,405,Poor,Yes,1,France,Male,39,30-40 Years Old,10,5+ Years,$0.00,1,Yes,No,"$160,810.85"
15699294,555,Poor,No,0,France,Male,30,20-30 Years Old,1,0-1 Year,$0.00,2,No,No,"$88,146.86"
15788634,750,Very Good,No,0,Spain,Female,37,30-40 Years Old,2,1-3 Years,"$113,817.06",1,No,No,"$88,333.74"
15660871,665,Fair,No,0,France,Male,28,20-30 Years Old,8,5+ Years,"$137,300.23",1,Yes,No,"$90,174.83"
15618258,640,Fair,No,0,Spain,Male,37,30-40 Years Old,5,3-5 Years,"$158,024.38",1,Yes,No,"$81,298.09"
15722535,457,Poor,No,0,France,Female,33,30-40 Years Old,7,5+ Years,"$127,837.54",1,No,Yes,"$60,013.17"
15711977,695,Good,No,0,France,Male,36,30-40 Years Old,4,3-5 Years,"$161,533.00",1,Yes,No,"$100,940.91"
15690169,645,Fair,Yes,1,France,Male,31,30-40 Years Old,7,5+ Years,"$161,171.70",2,Yes,No,"$12,599.94"
15790689,647,Fair,No,0,Spain,Male,32,30-40 Years Old,9,5+ Years,"$80,958.36",1,Yes,Yes,"$128,590.73"
15665181,808,Excellent,No,0,Spain,Male,25,20-30 Years Old,7,5+ Years,$0.00,2,No,Yes,"$23,180.37"
15633608,641,Fair,Yes,1,France,Male,33,30-40 Years Old,2,1-3 Years,"$146,193.60",2,Yes,Yes,"$55,796.83"
15805261,700,Good,No,0,Spain,Male,29,20-30 Years Old,8,5+ Years,$0.00,2,No,Yes,"$152,097.02"
15740356,660,Fair,No,0,Germany,Male,26,20-30 Years Old,4,3-5 Years,"$115,021.76",1,No,Yes,"$162,443.05"
15808223,615,Fair,No,0,Spain,Male,41,40-50 Years Old,1,0-1 Year,"$126,773.43",1,Yes,Yes,"$55,551.26"
15769980,705,Good,No,0,Germany,Female,40,30-40 Years Old,3,1-3 Years,"$92,889.91",1,Yes,Yes,"$109,496.69"
15675450,718,Good,No,0,France,Male,48,40-50 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$72,105.63"
15776494,754,Very Good,Yes,1,France,Male,61,60+ Years Old,5,3-5 Years,"$146,622.35",1,Yes,Yes,"$41,815.22"
15592412,713,Good,Yes,1,Germany,Male,45,40-50 Years Old,4,3-5 Years,"$131,038.14",1,Yes,No,"$74,005.04"
15777452,587,Fair,No,0,France,Female,46,40-50 Years Old,6,5+ Years,"$88,820.29",1,No,No,"$70,224.34"
15692258,569,Poor,No,0,Spain,Male,31,30-40 Years Old,1,0-1 Year,"$115,406.97",1,No,No,"$145,528.22"
15791045,568,Poor,No,0,France,Female,38,30-40 Years Old,3,1-3 Years,"$132,951.92",1,No,Yes,"$124,486.28"
15807889,634,Fair,No,0,Germany,Male,74,60+ Years Old,5,3-5 Years,"$108,891.70",1,Yes,No,"$10,078.02"
15602043,770,Very Good,No,0,Germany,Female,46,40-50 Years Old,5,3-5 Years,"$141,788.63",2,No,No,"$164,967.21"
15807335,676,Good,No,0,Spain,Female,64,60+ Years Old,4,3-5 Years,"$116,954.32",1,Yes,Yes,"$91,149.48"
15629985,723,Good,Yes,1,Germany,Female,47,40-50 Years Old,10,5+ Years,"$90,450.00",2,No,No,"$103,379.31"
15679453,614,Fair,Yes,1,Germany,Female,39,30-40 Years Old,8,5+ Years,"$125,997.22",1,Yes,Yes,"$128,049.34"
15637315,601,Fair,No,0,Spain,Female,41,40-50 Years Old,3,1-3 Years,$0.00,2,Yes,No,"$54,342.83"
15691513,592,Fair,Yes,1,France,Male,60,50-60 Years Old,9,5+ Years,$0.00,4,Yes,Yes,"$13,614.01"
15622289,605,Fair,No,0,Spain,Female,36,30-40 Years Old,9,5+ Years,$0.00,2,No,Yes,"$35,521.63"
15715184,752,Very Good,No,0,Spain,Female,31,30-40 Years Old,4,3-5 Years,"$144,637.86",2,Yes,No,"$40,496.72"
15702801,677,Good,Yes,1,France,Female,29,20-30 Years Old,3,1-3 Years,"$86,616.35",1,No,No,"$91,903.90"
15719931,850,Excellent,No,0,France,Male,31,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$178,667.70"
15806081,608,Fair,No,0,Germany,Female,48,40-50 Years Old,2,1-3 Years,"$127,924.25",2,Yes,No,"$32,202.61"
15796336,786,Very Good,No,0,Spain,Female,34,30-40 Years Old,9,5+ Years,$0.00,2,Yes,No,"$117,034.32"
15647306,777,Very Good,Yes,1,France,Female,29,20-30 Years Old,9,5+ Years,"$131,240.61",1,Yes,Yes,"$163,746.09"
15742369,667,Fair,No,0,Spain,Male,31,30-40 Years Old,5,3-5 Years,$0.00,2,Yes,Yes,"$20,346.69"
15655859,848,Excellent,No,0,Spain,Male,35,30-40 Years Old,5,3-5 Years,"$120,046.74",2,Yes,No,"$84,710.65"
15675650,486,Poor,No,0,France,Female,39,30-40 Years Old,8,5+ Years,"$97,819.36",1,No,Yes,"$120,531.31"
15574119,598,Fair,No,0,Spain,Female,64,60+ Years Old,1,0-1 Year,"$62,979.93",1,Yes,Yes,"$152,273.57"
15754168,506,Poor,No,0,France,Female,40,30-40 Years Old,3,1-3 Years,$0.00,1,Yes,Yes,"$144,345.58"
15763029,612,Fair,Yes,1,Germany,Male,46,40-50 Years Old,9,5+ Years,"$161,450.03",1,Yes,Yes,"$96,961.00"
15765048,545,Poor,No,0,France,Male,30,20-30 Years Old,3,1-3 Years,$0.00,2,Yes,No,"$170,307.43"
15786215,793,Very Good,No,0,France,Male,56,50-60 Years Old,8,5+ Years,"$119,496.25",2,Yes,No,"$29,880.99"
15707559,682,Good,No,0,France,Female,30,20-30 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$195,104.91"
15582129,517,Poor,Yes,1,France,Male,62,60+ Years Old,1,0-1 Year,"$43,772.66",3,Yes,No,"$187,756.24"
15687540,684,Good,No,0,France,Male,32,30-40 Years Old,9,5+ Years,"$100,249.41",2,No,Yes,"$67,599.69"
15787196,692,Good,No,0,Spain,Male,46,40-50 Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$105,983.09"
15670898,740,Very Good,Yes,1,France,Female,60,50-60 Years Old,5,3-5 Years,"$108,028.08",2,No,No,"$25,980.42"
15775433,666,Fair,No,0,Germany,Male,71,60+ Years Old,1,0-1 Year,"$53,013.29",2,Yes,Yes,"$112,222.64"
15700693,693,Good,No,0,France,Male,68,60+ Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$59,864.96"
15677955,757,Very Good,No,0,Germany,Male,33,30-40 Years Old,1,0-1 Year,"$122,088.67",1,Yes,No,"$42,581.09"
15570086,684,Good,No,0,Germany,Male,18,0-20 Years Old,9,5+ Years,"$90,544.00",1,No,Yes,"$4,777.23"
15794875,691,Good,No,0,Spain,Male,35,30-40 Years Old,6,5+ Years,$0.00,2,No,Yes,"$178,038.17"
15673591,842,Excellent,Yes,1,France,Male,44,40-50 Years Old,3,1-3 Years,"$141,252.18",4,No,Yes,"$128,521.16"
15631756,482,Poor,No,0,France,Female,35,30-40 Years Old,5,3-5 Years,"$147,813.05",2,No,No,"$109,029.72"
15757617,735,Good,No,0,France,Male,55,50-60 Years Old,6,5+ Years,"$134,140.68",1,Yes,No,"$2,267.88"
15612729,681,Good,No,0,France,Female,63,60+ Years Old,7,5+ Years,$0.00,2,Yes,Yes,"$55,054.48"
15637857,616,Fair,No,0,France,Female,31,30-40 Years Old,8,5+ Years,$0.00,1,No,Yes,"$76,456.17"
15681007,850,Excellent,Yes,1,France,Female,35,30-40 Years Old,2,1-3 Years,"$128,548.49",4,Yes,No,"$75,478.95"
15593622,635,Fair,No,0,France,Male,43,40-50 Years Old,10,5+ Years,"$122,198.21",2,No,Yes,"$179,144.54"
15629273,638,Fair,Yes,1,Germany,Male,42,40-50 Years Old,8,5+ Years,"$145,177.84",1,Yes,No,"$193,471.74"
15765846,820,Excellent,No,0,Spain,Female,31,30-40 Years Old,2,1-3 Years,"$94,222.53",1,Yes,No,"$103,570.80"
15596013,694,Good,Yes,1,Germany,Female,58,50-60 Years Old,1,0-1 Year,"$143,212.22",1,No,No,"$102,628.56"
15722473,713,Good,No,0,France,Male,41,40-50 Years Old,3,1-3 Years,$0.00,2,Yes,No,"$55,772.04"
15774936,543,Poor,Yes,1,Germany,Male,41,40-50 Years Old,6,5+ Years,"$143,350.41",1,Yes,Yes,"$192,070.16"
15685640,649,Fair,No,0,France,Female,41,40-50 Years Old,3,1-3 Years,"$130,931.83",1,Yes,Yes,"$144,808.37"
15566563,777,Very Good,Yes,1,France,Female,30,20-30 Years Old,4,3-5 Years,"$137,851.31",1,Yes,No,"$5,008.23"
15768746,561,Poor,No,0,France,Male,33,30-40 Years Old,6,5+ Years,$0.00,2,No,No,"$173,680.39"
15689952,724,Good,No,0,Spain,Male,41,40-50 Years Old,5,3-5 Years,$0.00,1,No,Yes,"$115,753.94"
15725906,665,Fair,Yes,1,Spain,Female,51,50-60 Years Old,8,5+ Years,$0.00,1,Yes,Yes,"$38,928.48"
15634501,441,Poor,No,0,France,Male,60,50-60 Years Old,1,0-1 Year,"$140,614.15",1,No,Yes,"$174,381.23"
15571940,579,Poor,No,0,Spain,Male,22,20-30 Years Old,3,1-3 Years,"$118,680.57",1,Yes,Yes,"$49,829.80"
15741643,777,Very Good,No,0,Germany,Male,35,30-40 Years Old,7,5+ Years,"$122,917.69",1,Yes,Yes,"$76,169.68"
15806822,739,Good,No,0,France,Female,36,30-40 Years Old,0,0-1 Year,$0.00,2,No,No,"$133,465.57"
15701166,660,Fair,No,0,France,Male,40,30-40 Years Old,5,3-5 Years,"$131,754.11",2,Yes,Yes,"$38,761.61"
15718531,554,Poor,No,0,France,Female,35,30-40 Years Old,8,5+ Years,$0.00,2,Yes,Yes,"$176,779.46"
15628308,850,Excellent,No,0,France,Female,24,20-30 Years Old,6,5+ Years,$0.00,2,Yes,Yes,"$13,159.90"
15585287,842,Excellent,Yes,1,Germany,Female,35,30-40 Years Old,9,5+ Years,"$119,948.09",1,Yes,No,"$48,217.97"
15781619,785,Very Good,Yes,1,France,Female,38,30-40 Years Old,1,0-1 Year,$0.00,1,Yes,No,"$134,964.85"
15805162,550,Poor,No,0,France,Male,25,20-30 Years Old,0,0-1 Year,$0.00,2,Yes,Yes,"$184,221.11"
15588535,750,Very Good,No,0,Spain,Female,39,30-40 Years Old,6,5+ Years,$0.00,2,No,No,"$19,264.33"
15775307,490,Poor,No,0,Spain,Female,38,30-40 Years Old,3,1-3 Years,"$97,266.10",1,Yes,Yes,"$92,797.23"
15777616,605,Fair,No,0,Germany,Male,28,20-30 Years Old,10,5+ Years,"$113,690.83",1,Yes,No,"$33,114.24"
15692291,563,Poor,Yes,1,Spain,Female,42,40-50 Years Old,6,5+ Years,"$99,056.22",2,Yes,No,"$154,347.95"
15680843,675,Good,No,0,France,Male,34,30-40 Years Old,8,5+ Years,$0.00,2,Yes,Yes,"$184,842.21"
15606232,621,Fair,No,0,Spain,Female,36,30-40 Years Old,7,5+ Years,"$116,338.68",1,Yes,Yes,"$155,743.48"
15641585,850,Excellent,No,0,France,Male,40,30-40 Years Old,6,5+ Years,"$97,339.99",1,No,Yes,"$88,815.25"
15684358,711,Good,No,0,France,Male,41,40-50 Years Old,3,1-3 Years,$0.00,2,Yes,Yes,"$193,747.57"
15806389,549,Poor,Yes,1,Germany,Female,55,50-60 Years Old,1,0-1 Year,"$137,592.31",2,No,Yes,"$116,548.02"
15641860,764,Very Good,Yes,1,Germany,Male,34,30-40 Years Old,6,5+ Years,"$108,760.27",2,Yes,No,"$166,324.79"
15814237,627,Fair,No,0,Germany,Male,30,20-30 Years Old,3,1-3 Years,"$128,770.88",2,Yes,Yes,"$40,199.01"
15808780,850,Excellent,No,0,France,Female,34,30-40 Years Old,2,1-3 Years,$0.00,2,No,No,"$51,919.04"
15767064,614,Fair,No,0,Spain,Female,36,30-40 Years Old,1,0-1 Year,"$44,054.84",1,Yes,Yes,"$73,329.08"
15751177,685,Good,Yes,1,Germany,Female,44,40-50 Years Old,2,1-3 Years,"$119,657.53",1,Yes,No,"$145,387.05"
15613427,683,Good,No,0,Germany,Female,49,40-50 Years Old,7,5+ Years,"$108,797.63",2,No,No,"$140,763.18"
15647259,643,Fair,No,0,Spain,Male,35,30-40 Years Old,2,1-3 Years,$0.00,2,No,No,"$67,979.35"
15748660,561,Poor,Yes,1,Germany,Female,49,40-50 Years Old,1,0-1 Year,"$102,025.32",1,Yes,No,"$133,051.64"
15726695,601,Fair,No,0,Spain,Female,20,0-20 Years Old,9,5+ Years,"$122,446.61",2,Yes,No,"$86,791.90"
15757473,766,Very Good,No,0,France,Female,27,20-30 Years Old,7,5+ Years,"$158,786.67",2,No,Yes,"$47,579.25"
15809509,699,Good,No,0,France,Male,29,20-30 Years Old,3,1-3 Years,"$125,689.29",1,Yes,Yes,"$151,623.71"
15715512,850,Excellent,No,0,Germany,Male,29,20-30 Years Old,1,0-1 Year,"$154,640.41",1,Yes,Yes,"$164,039.51"
15614168,792,Very Good,Yes,1,Germany,Female,50,40-50 Years Old,4,3-5 Years,"$146,710.76",1,Yes,No,"$16,528.40"
15679818,636,Fair,Yes,1,Germany,Male,67,60+ Years Old,7,5+ Years,"$136,709.35",1,No,Yes,"$66,753.10"
15609928,850,Excellent,No,0,Germany,Male,43,40-50 Years Old,5,3-5 Years,"$129,305.09",2,No,Yes,"$19,244.58"
15731246,628,Fair,No,0,Spain,Male,40,30-40 Years Old,10,5+ Years,$0.00,2,Yes,No,"$103,832.58"
15685243,736,Good,No,0,France,Female,63,60+ Years Old,10,5+ Years,$0.00,2,No,Yes,$502.70
15638730,711,Good,No,0,France,Female,21,20-30 Years Old,0,0-1 Year,"$82,844.33",2,No,Yes,"$1,408.68"
15697034,583,Fair,No,0,Spain,Female,22,20-30 Years Old,2,1-3 Years,$0.00,2,No,Yes,"$5,985.36"
15699225,757,Very Good,No,0,France,Male,46,40-50 Years Old,0,0-1 Year,$0.00,2,Yes,No,"$37,460.05"
15677387,749,Very Good,No,0,Germany,Female,33,30-40 Years Old,10,5+ Years,"$76,692.22",1,No,Yes,"$30,396.43"
15759184,705,Good,No,0,France,Male,34,30-40 Years Old,7,5+ Years,"$117,715.84",1,Yes,No,"$2,498.67"
15595991,585,Fair,No,0,France,Male,54,50-60 Years Old,8,5+ Years,"$87,105.32",1,Yes,Yes,"$55,346.14"
15681332,437,Poor,Yes,1,France,Female,43,40-50 Years Old,6,5+ Years,$0.00,1,Yes,No,"$148,330.97"
15756299,741,Very Good,No,0,France,Female,64,60+ Years Old,2,1-3 Years,"$69,311.16",1,Yes,Yes,"$59,237.72"
15750547,738,Good,No,0,France,Male,26,20-30 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$48,644.94"
15566380,586,Fair,No,0,Spain,Female,33,30-40 Years Old,10,5+ Years,"$66,948.67",2,Yes,Yes,"$140,759.03"
15675963,627,Fair,No,0,France,Female,57,50-60 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$107,712.42"
15674671,551,Poor,No,0,Spain,Male,76,60+ Years Old,2,1-3 Years,"$128,410.71",2,Yes,Yes,"$181,718.73"
15621466,606,Fair,No,0,Germany,Male,38,30-40 Years Old,3,1-3 Years,"$99,897.53",1,No,No,"$37,054.65"
15607176,674,Good,No,0,France,Male,22,20-30 Years Old,3,1-3 Years,$0.00,1,Yes,Yes,"$173,940.59"
15570299,584,Fair,No,0,Germany,Female,31,30-40 Years Old,6,5+ Years,"$152,622.34",1,Yes,No,"$99,298.80"
15613197,590,Fair,No,0,France,Male,40,30-40 Years Old,8,5+ Years,$0.00,2,Yes,No,"$62,933.03"
15798885,585,Fair,No,0,France,Male,56,50-60 Years Old,4,3-5 Years,"$138,227.19",2,Yes,Yes,"$55,287.84"
15714883,508,Poor,No,0,France,Female,25,20-30 Years Old,2,1-3 Years,"$111,395.53",1,No,Yes,"$48,197.06"
15604497,458,Poor,No,0,Germany,Male,44,40-50 Years Old,7,5+ Years,"$84,386.57",1,Yes,No,"$178,642.73"
15773949,692,Good,No,0,France,Female,36,30-40 Years Old,3,1-3 Years,$0.00,2,Yes,Yes,"$8,282.22"
15774164,502,Poor,No,0,Germany,Male,33,30-40 Years Old,5,3-5 Years,"$174,673.65",2,Yes,No,"$33,300.56"
15774127,518,Poor,No,0,France,Male,46,40-50 Years Old,3,1-3 Years,$0.00,2,Yes,No,"$76,515.79"
15619016,660,Fair,No,0,Germany,Male,46,40-50 Years Old,5,3-5 Years,"$109,019.65",2,Yes,Yes,"$33,680.56"
15795759,698,Good,Yes,1,Germany,Female,52,50-60 Years Old,1,0-1 Year,"$107,906.75",1,Yes,No,"$168,886.39"
15798844,678,Good,Yes,1,France,Male,54,50-60 Years Old,7,5+ Years,"$128,914.97",1,No,No,"$191,746.23"
15717962,773,Very Good,No,0,Spain,Male,63,60+ Years Old,9,5+ Years,"$111,179.83",1,Yes,Yes,"$93,091.02"
15691504,619,Fair,No,0,Germany,Female,52,50-60 Years Old,8,5+ Years,"$124,099.13",1,No,No,"$23,904.52"
15693893,684,Good,No,0,Germany,Male,59,50-60 Years Old,9,5+ Years,"$122,471.09",1,No,Yes,"$15,807.07"
15672499,635,Fair,No,0,France,Male,34,30-40 Years Old,3,1-3 Years,"$134,692.40",2,Yes,Yes,"$83,773.02"
15750410,680,Good,No,0,France,Female,25,20-30 Years Old,4,3-5 Years,"$123,816.50",1,Yes,Yes,"$90,162.35"
15568904,608,Fair,No,0,Germany,Male,34,30-40 Years Old,3,1-3 Years,"$106,288.54",1,Yes,Yes,"$36,639.25"
15649033,603,Fair,Yes,1,Germany,Female,55,50-60 Years Old,7,5+ Years,"$127,723.25",2,Yes,No,"$139,469.11"
15780989,579,Poor,Yes,1,Spain,Male,43,40-50 Years Old,2,1-3 Years,"$145,843.82",1,Yes,Yes,"$198,402.37"
15771059,756,Very Good,No,0,Germany,Female,34,30-40 Years Old,2,1-3 Years,"$148,200.72",1,No,No,"$194,584.48"
15687852,611,Fair,No,0,France,Male,30,20-30 Years Old,2,1-3 Years,"$104,145.65",1,No,No,"$159,629.64"
15695280,532,Poor,No,0,Germany,Male,24,20-30 Years Old,8,5+ Years,"$142,755.25",1,No,No,"$34,231.48"
15592751,684,Good,Yes,1,Germany,Female,63,60+ Years Old,3,1-3 Years,"$81,245.79",1,Yes,No,"$69,643.31"
15598338,647,Fair,No,0,Germany,Female,33,30-40 Years Old,3,1-3 Years,"$168,560.46",2,No,No,"$90,270.16"
15735784,583,Fair,No,0,France,Male,38,30-40 Years Old,8,5+ Years,$0.00,1,Yes,No,"$47,848.56"
15629128,774,Very Good,No,0,Germany,Male,42,40-50 Years Old,2,1-3 Years,"$132,193.94",2,Yes,Yes,"$162,865.52"
15642870,677,Good,No,0,France,Male,58,50-60 Years Old,9,5+ Years,$0.00,1,No,Yes,"$168,650.40"
15637977,542,Poor,No,0,Germany,Male,25,20-30 Years Old,8,5+ Years,"$139,330.10",1,No,No,"$54,372.37"
15600792,613,Fair,No,0,Spain,Male,29,20-30 Years Old,0,0-1 Year,$0.00,2,No,Yes,"$133,897.32"
15576131,666,Fair,No,0,France,Male,40,30-40 Years Old,5,3-5 Years,$0.00,2,Yes,No,"$147,878.05"
15686588,777,Very Good,No,0,France,Female,28,20-30 Years Old,2,1-3 Years,"$134,571.50",1,No,Yes,"$118,313.38"
15761018,581,Fair,Yes,1,Germany,Male,50,40-50 Years Old,2,1-3 Years,"$143,829.20",2,Yes,No,"$181,224.24"
15616029,705,Good,No,0,France,Male,32,30-40 Years Old,7,5+ Years,$0.00,2,Yes,No,"$7,921.57"
15761149,673,Good,No,0,France,Female,44,40-50 Years Old,8,5+ Years,"$133,444.97",1,No,Yes,"$5,708.19"
15802758,594,Fair,Yes,1,Germany,Female,23,20-30 Years Old,4,3-5 Years,"$104,753.84",2,Yes,No,"$56,756.52"
15647838,648,Fair,Yes,1,Germany,Female,51,50-60 Years Old,2,1-3 Years,"$116,574.84",1,Yes,No,"$4,121.04"
15735968,605,Fair,No,0,France,Male,41,40-50 Years Old,10,5+ Years,$0.00,2,No,Yes,"$97,213.09"
15581286,734,Good,No,0,France,Female,40,30-40 Years Old,9,5+ Years,"$176,914.80",1,Yes,Yes,"$12,799.23"
15625445,572,Poor,No,0,France,Female,36,30-40 Years Old,8,5+ Years,"$68,348.18",2,No,Yes,"$50,400.32"
15600173,595,Fair,No,0,France,Female,33,30-40 Years Old,9,5+ Years,$0.00,2,Yes,Yes,"$41,447.86"
15635143,749,Very Good,No,0,France,Male,42,40-50 Years Old,2,1-3 Years,"$56,726.83",2,No,Yes,"$185,543.35"
15664849,573,Poor,Yes,1,Spain,Male,46,40-50 Years Old,3,1-3 Years,"$65,269.23",1,No,Yes,"$189,988.65"
15762455,624,Fair,No,0,Spain,Male,33,30-40 Years Old,6,5+ Years,"$66,220.17",1,No,Yes,"$170,819.01"
15797165,703,Good,Yes,1,France,Male,56,50-60 Years Old,9,5+ Years,$0.00,1,No,No,"$85,547.33"
15788189,665,Fair,No,0,France,Female,41,40-50 Years Old,8,5+ Years,"$96,147.55",1,Yes,No,"$137,037.97"
15780492,648,Fair,No,0,France,Male,42,40-50 Years Old,4,3-5 Years,$0.00,2,Yes,No,"$19,283.14"
15678497,850,Excellent,Yes,1,Spain,Male,48,40-50 Years Old,2,1-3 Years,$0.00,1,Yes,No,"$169,425.30"
15588560,569,Poor,No,0,Germany,Female,32,30-40 Years Old,8,5+ Years,"$145,330.43",1,Yes,Yes,"$132,038.65"
15606003,566,Poor,No,0,France,Female,21,20-30 Years Old,3,1-3 Years,$0.00,2,Yes,Yes,"$3,626.47"
15611756,537,Poor,No,0,Germany,Female,47,40-50 Years Old,4,3-5 Years,"$124,192.28",2,Yes,Yes,"$50,881.51"
15789563,706,Good,Yes,1,Germany,Female,46,40-50 Years Old,7,5+ Years,"$111,288.18",1,Yes,Yes,"$149,170.25"
15702416,734,Good,No,0,France,Male,43,40-50 Years Old,7,5+ Years,"$107,805.67",1,No,No,"$182,505.68"
15766288,586,Fair,Yes,1,Germany,Female,36,30-40 Years Old,5,3-5 Years,"$103,700.69",1,Yes,No,"$194,072.56"
15667633,612,Fair,No,0,France,Female,38,30-40 Years Old,1,0-1 Year,$0.00,2,Yes,Yes,"$9,209.21"
15622774,648,Fair,No,0,France,Male,34,30-40 Years Old,0,0-1 Year,$0.00,1,Yes,Yes,"$167,931.81"
15755416,557,Poor,No,0,France,Female,27,20-30 Years Old,3,1-3 Years,"$87,739.08",1,Yes,Yes,"$123,096.56"
15769915,643,Fair,No,0,Spain,Female,20,0-20 Years Old,0,0-1 Year,"$133,313.34",1,Yes,Yes,"$3,965.69"
15643908,433,Poor,No,0,France,Female,49,40-50 Years Old,10,5+ Years,$0.00,1,Yes,Yes,"$87,711.61"
15627395,643,Fair,No,0,Germany,Male,41,40-50 Years Old,7,5+ Years,"$154,902.66",1,Yes,Yes,"$49,667.28"
15679663,488,Poor,No,0,France,Female,36,30-40 Years Old,0,0-1 Year,$0.00,2,Yes,No,"$136,675.22"
15651581,758,Very Good,Yes,1,Germany,Male,68,60+ Years Old,6,5+ Years,"$112,595.85",1,Yes,No,"$35,865.44"
15596379,743,Very Good,No,0,Germany,Male,39,30-40 Years Old,3,1-3 Years,"$119,695.75",1,No,Yes,"$26,136.13"
15746674,730,Good,Yes,1,France,Female,47,40-50 Years Old,7,5+ Years,$0.00,1,Yes,No,"$33,373.26"
15801256,746,Very Good,No,0,Spain,Male,49,40-50 Years Old,7,5+ Years,$0.00,2,No,Yes,"$10,096.25"
15663808,666,Fair,No,0,Germany,Female,59,50-60 Years Old,8,5+ Years,"$152,614.51",2,Yes,Yes,"$188,782.30"
15598521,580,Fair,No,0,Germany,Female,33,30-40 Years Old,7,5+ Years,"$131,647.01",2,No,No,"$79,775.19"
15621457,850,Excellent,No,0,France,Male,27,20-30 Years Old,6,5+ Years,"$96,654.72",2,No,No,"$152,740.16"
15764726,563,Poor,No,0,France,Male,22,20-30 Years Old,3,1-3 Years,"$137,583.04",1,No,Yes,"$5,791.85"
15646374,766,Very Good,No,0,Germany,Female,28,20-30 Years Old,3,1-3 Years,"$62,717.84",2,Yes,Yes,"$13,182.43"
15716501,659,Fair,No,0,France,Male,32,30-40 Years Old,9,5+ Years,"$95,377.13",1,No,Yes,"$187,551.24"
15589948,607,Fair,No,0,Spain,Male,28,20-30 Years Old,1,0-1 Year,"$135,936.10",2,Yes,Yes,"$110,560.14"
15811343,644,Fair,No,0,Germany,Male,35,30-40 Years Old,5,3-5 Years,"$161,591.11",3,Yes,Yes,"$63,795.62"
15659677,746,Very Good,No,0,France,Male,47,40-50 Years Old,8,5+ Years,"$142,382.03",1,Yes,Yes,"$62,086.62"
15594436,588,Fair,No,0,Spain,Male,33,30-40 Years Old,2,1-3 Years,$0.00,2,Yes,Yes,"$12,483.56"
15748995,691,Good,No,0,Spain,Male,30,20-30 Years Old,9,5+ Years,$0.00,2,No,Yes,"$10,963.04"
15677062,666,Fair,No,0,France,Female,38,30-40 Years Old,6,5+ Years,"$127,043.09",1,Yes,Yes,"$8,247.00"
15697201,640,Fair,No,0,Spain,Female,46,40-50 Years Old,3,1-3 Years,$0.00,1,Yes,Yes,"$156,260.08"
15666453,611,Fair,No,0,Germany,Female,29,20-30 Years Old,4,3-5 Years,"$78,885.88",2,Yes,Yes,"$26,927.69"
15693771,651,Fair,Yes,1,Spain,Female,45,40-50 Years Old,8,5+ Years,"$95,922.90",1,Yes,No,"$84,782.42"
15569867,529,Poor,No,0,France,Female,29,20-30 Years Old,8,5+ Years,$0.00,2,Yes,No,"$19,842.11"
